# RA       DEC       Total_flux           E_Total_flux         Maj                   E_Maj                  
  246.9082    -49.273942   34.33516165744727    2.027356365838433    0.7436275282463009    0.11924582930911926    
  246.94681   -39.917208   8.338422820018236    2.690353528661436    0.33544655574952903   0.055460410728862486   
  247.55144   -48.301481   6.736165296943311    2.4974336435674376   0.5683964443651739    0.21188759635736842    
  248.15896   -46.623009   15.861941738673902   2.662786660575664    0.25673792083682473   0.010931813993436686   
  248.19725   -47.517507   19.90861390048232    2.2199875970396143   0.6888800301363389    0.13844748727351475    
  248.31739   -45.179008   7.912408316505957    2.6294933353831595   0.37538960289222895   0.08908793524543873    
  248.45082   -48.028852   11.485482867090946   2.6918056996148847   0.4134400374293282    0.05941502355737437    
  248.90621   -47.589919   13.966549241354246   2.647446459511694    0.2511486251219142    0.010030426718485209   
  249.10831   -47.594913   7.026590563356686    2.940667420646909    0.3174476038267079    0.031082433793744063   
  249.24254   -41.055231   7.886370017241647    2.691704800219208    0.335440407646742     0.057857016629017356   
  249.6371    -46.577875   8.653951871013886    2.728671403433587    0.42520978213391075   0.07660607679006186    
  249.76682   -46.939699   17.501843136666892   2.680037398089375    0.2674209344483994    0.01176167526166735    
  249.90087   -38.502212   8.617092918741058    2.6837178221715456   0.349020060212283     0.05981250167235129    
  250.05859   -46.659667   6.591761733464213    2.824232999470705    0.32290781277293595   0.040890863120668475   
  250.09837   -46.843469   42.472505795696016   1.7492977459288288   1.0937708475008148    0.1559638260578706     
  250.24944   -46.382668   23.522718492824364   2.700374302820709    0.3114692944068932    0.015194132889177222   
  251.68744   -43.885077   15.202131961175642   2.2063567131627564   0.5453411330108172    0.15481230555913755    
  251.83034   -44.681258   10.99943912128933    2.7020275811084167   0.30555740890112015   0.03005032257606045    
  252.20733   -45.253538   14.9837405768116     2.571447234347141    0.42016664982734064   0.06442434957400614    
  253.4833    -44.260247   19.06941778434545    1.941919116337024    0.8433929965648318    0.2592896539495896     
  253.62879   -43.570938   26.882166417736805   2.0043260178864863   0.7710323580756802    0.16092180408961568    
  253.75456   -43.944594   8.220471642446475    2.7393944507440944   0.413857614347206     0.07508275936637825    
  254.29497   -40.42803    14.61329452926971    2.4141000279256564   0.5573109711835909    0.12009525305539154    
  254.46636   -42.101369   16.7837165076273     2.034177831984744    0.7843950060587825    0.24506610731193545    
  254.81157   -40.280586   7.603290084965087    2.6758815542836722   0.33219649534878565   0.06357765754863087    
  254.99904   -30.912919   5.942463487718008    2.689550280878214    0.33149120032550305   0.07574362237144523    
  255.17809   -43.288752   14.293318774453759   2.6416261444515303   0.3769522903043663    0.047965931903849415   
  255.31366   -29.950243   3.4043567911233685   2.71596864646848     0.293477598985145     0.074068145678658      
  256.02428   -41.710208   21.75552234173754    2.1035995471532067   0.7435058037276053    0.16390802095629628    
  256.42428   -32.347365   9.830951162596156    2.6915286162976764   0.3436766282769034    0.04897515853733182    
  256.49724   -45.671012   7.14364556379778     2.616842575914501    0.40899199843630274   0.11632968814469076    
  256.62163   -40.937383   9.649007516814605    2.6194322825512653   0.44585364028153096   0.09468883548007262    
  256.64604   -37.36198    7.493636556512752    2.675562410567404    0.3308817623389059    0.06410915658407196    
  256.91826   -44.34015    81.20452591833262    1.404206197091023    1.1939522011973       0.15968185936370857    
  257.27678   -40.327291   50.47891386992492    1.5131229681937475   1.078705193038093     0.2072481981035834     
  257.54903   -40.216824   8.684046157177193    2.6850797033015943   0.2715795644902072    0.02519505261813061    
  257.59654   -35.504223   10.033157473235132   2.4807198478099552   0.5065700405805763    0.14335635514760334    
  257.84332   -39.165715   5.7382619076430466   2.703434722619391    0.32030997603007816   0.06585499345349774    
  258.23469   -28.181904   9.515318467538995    2.68580026662615     0.27412785955815866   0.02242898451715437    
  258.56837   -38.242076   22.041010456604937   2.6935532978077883   0.27566277549846663   0.008960699901362753   
  258.58136   -39.832172   165.9598728166987    0.8336781379339355   2.112300087175015     0.26903506524077336    
  258.66434   -38.568216   40.005428202025506   2.6383728707031433   0.2451195112717706    0.003598621024100051   
  259.2864    -38.087692   11.530639917195309   2.6916644024274405   0.3634796775489785    0.046706182272342654   
  259.31181   -38.509555   7.973513722028406    2.681430834358746    0.3524257936601235    0.06633451125900956    
  259.42799   -39.857213   7.603474255178532    2.6635112172471405   0.34254595757731726   0.07086762924467249    
  259.5069    -37.478187   10.965391906248215   2.6446133337816966   0.24641796774666694   0.013685701348668287   
  259.63151   -40.24113    9.099530265406292    2.4398822194634646   0.5086104017354968    0.17286223132535414    
  259.75507   -29.738234   9.245451816538585    2.636888149237639    0.3628540876196621    0.07056214663721255    
  260.20175   -35.640079   2.355232918845877    2.848815598154109    0.3069482908583638    0.09193590588288497    
  260.26099   -37.386392   15.353625900636814   2.572576332992413    0.5261386855430158    0.07645803681784473    
  260.48553   -34.242849   2.3424627531142463   2.7042997607184622   0.3025449135200449    0.13151345103877013    
  260.67221   -36.158228   8.300688402286267    2.707092945284612    0.3582846952586339    0.05934112297237137    
  260.96927   -34.359626   24.591959099844413   1.774364612264722    0.8388736488015819    0.25205699249174907    
  261.28827   -34.278429   7.1577293125386685   2.7100674986871587   0.37053957461782494   0.0734275761986516     
  261.73611   -38.42157    31.351139497256295   2.1024930927472814   0.6982672329056885    0.11215475119141172    
  261.93788   -35.208281   8.00727454578006     2.6761312486439452   0.33937837326282666   0.06289512897944498    
  262.43986   -34.441297   11.459877360106013   2.6942689672540094   0.3282395242792288    0.03735130820361896    
  262.64204   -21.520814   15.684220237011179   2.678670459495646    0.2678182864138093    0.011715208988954359   
  263.10445   -29.915283   35.52980351563752    1.4793490943577614   1.1428099397338156    0.3219001716348669     
  263.11631   -32.723116   73.083526716383      1.3378626747546873   1.3511445501894175    0.213206340442776      
  264.27528   -30.113095   18.139153579366194   2.0196783944593912   0.674624631879727     0.2083170342220345     
  264.62882   -30.682779   8.631939212036448    2.5888025605578804   0.47380576043389155   0.12139171017228713    
  265.07494   -30.985573   21.17431526350553    2.5555118943677613   0.2142408325738579    0.004155335733273319   
  265.94759   -29.607075   7.073027034522567    2.0540692948653105   1.0494667379379106    0.39243593871510424    
  266.12461   -28.67994    1.3603193035606391   2.3208886893912837   0.17431825205230406   0.025290914246871188   
  266.13696   -29.380457   18.09838825833809    2.5775112862086926   0.5875495746685895    0.0694829762688552     
  266.1618    -32.620146   3.95160599485249     2.6972056079319655   0.28562227915380617   0.07144596068955002    
  266.23296   -29.938093   34.37915128749306    1.7256110661902206   1.1824397487699816    0.1458830694367701     
  266.29509   -29.43623    291.8784231530129    0.9788872917912256   1.8968015997811718    0.11335586864794905    
  266.32899   -30.243347   5.945174210278265    2.6375195823457496   0.3333333333000008    0.10125910663020268    
  266.3767    -29.429223   2.124588827215424    2.6956459331076      0.27607496622608213   0.12052986200072781    
  266.38694   -28.946054   7.7140398173542515   2.63751958234575     0.33333333330000076   0.07804325722301776    
  266.42108   -29.071818   20.692519434467233   2.5775912326113555   0.21691622196960242   0.004625812520221142   
  266.42232   -30.187557   0.5346159970727354   3.9270277498300388   0.2499961829874844    0.0827636344649066     
  266.46566   -33.774956   11.484722631215112   2.695353903336358    0.31088755451696276   0.032649902723209445   
  266.49734   -29.007369   24.78886258353052    2.7552039659634993   0.34450528480108955   0.015423977850796848   
  266.50716   -32.958788   13.985414522654406   2.0524195907277387   0.7736503598716058    0.2833260859228274     
  266.53181   -28.642474   29.367705401430634   2.7351541986578396   0.3429675500841155    0.013593247570062764   
  266.57674   -29.827577   4.702385966147419    2.6375195823457505   0.333333333300001     0.12802458288825969    
  266.66899   -28.520066   0.4496012205118686   1.6719409915936185   0.10648281731777544   0.006144721947835185   
  266.76151   -30.169821   6.01189843870992     3.046731707852369    0.3190283588451495    0.03331539126434837    
  266.76545   -22.332189   10.084913918591722   2.476345730129303    0.46122772124224676   0.1304744905561089     
  266.80222   -28.305437   18.305367163130725   2.7093220542218246   0.37606672921459494   0.029737296143936807   
  266.80242   -19.392206   9.219706982412466    2.658698839935848    0.35245697186712827   0.06266155396058837    
  266.83303   -29.185684   1.9987558601618218   2.340657287575712    0.17327304703795054   0.017958870527994292   
  266.98013   -37.44423    5.6984198407392554   2.7176300937383537   0.31525261046305825   0.05774297709401896    
  267.1497    -28.228158   15.013268834158863   2.7168124784718417   0.30255613515725144   0.018559697557126206   
  267.46008   -27.802995   4.912796974182129    2.6375195823457505   0.3333333333000008    0.12254276525842657    
  267.54561   -27.853995   68.07919248937188    1.5776464303948348   1.12413813595721      0.14610276842431433    
  268.13537   -22.548133   8.622652678353736    2.6718931133443466   0.33526924439751365   0.05805062276178775    
  268.19826   -37.90237    10.442803625157337   2.6333566214223434   0.45166773238221347   0.08604548011715704    
  268.5957    -22.088429   25.56634915926636    1.6576278057396994   1.029446996814377     0.3300051529458885     
  269.22483   -27.553582   15.042823255218053   2.1537844814507996   0.6187334849527633    0.19567968299953856    
  269.2871    -24.101526   11.8845288844849     2.5833199898151085   0.4896976070945827    0.09168829562997646    
  269.48581   -23.549587   7.041362566974499    2.842216660963098    0.3695322218286829    0.0565524071384906     
  269.63312   -16.315778   9.830170054632013    2.693499900692412    0.3557249326023146    0.05214974579635547    
  269.75844   -23.693369   4.763617802596119    2.7020209921686607   0.27561039337051413   0.03945115373570254    
  269.87339   -27.476442   17.542590626565268   2.018703772184802    0.7241199477955417    0.23173619767111914    
  269.9615    -34.851036   6.019888321700032    2.6954148933756716   0.28335835112896124   0.0405715068712412     
  269.99004   -23.327783   27.917120089312007   2.6578427358559504   0.24785421176321465   0.0058032657884265785  
  270.01042   -21.80791    31.96207524911937    1.6124622475789405   0.8486299893627782    0.22945562135414063    
  270.08439   -23.671484   35.407410120210336   2.090296024832056    0.8126074157964651    0.09430115063342136    
  270.26962   -23.259306   11.226650471331006   2.727171623363539    0.2843260862173481    0.017843327330338842   
  270.34451   -23.396542   35.77345797217574    2.9316197133540904   0.34741156175761573   0.008304365529108085   
  270.44122   -24.92521    6.048526566840742    2.7137456213029485   0.295044955643189     0.041753028073445116   
  270.68289   -25.161463   20.676363829666755   2.0592489585303744   0.6778596089344121    0.1758034303439719     
  270.80595   -27.815702   10.56930208083333    2.6950970803793473   0.2815797290028616    0.0213976084230139     
  270.86104   -17.556856   5.876077901771644    2.690669460085559    0.33928220187543146   0.07995969971930961    
  270.95456   -23.058232   8.008749113070312    2.4974333140039775   0.5292517039257855    0.17552099560166587    
  271.06547   -24.443156   14.002026805818794   2.5119462740772756   0.5009616107964833    0.09461891715017179    
  271.39435   -21.511146   53.191122037406146   2.1259740134111746   0.6005998649646861    0.0550171777649779     
  271.53982   -23.228174   10.002560738569105   2.37819972914233     0.5380101952346216    0.18519027755519432    
  272.22853   -27.126849   9.204095403283057    2.4926668619805312   0.4727543410008515    0.1432975450012781     
  272.83024   -19.437628   13.109456742376777   2.7492051724771955   0.364835771957576     0.03470012621110175    
  273.53718   -17.265048   15.125594948996543   2.542716513200695    0.47248418863443203   0.0779184655271736     
  274.30181   -24.111606   7.448106740875301    2.705999728386519    0.3057769124917218    0.04245800863726524    
  274.65543   -13.772783   14.317119997153062   2.5771156917640434   0.4032521991594986    0.06258089474796155    
  274.69509   -15.036603   5.9854767833485525   2.688807924788367    0.34089447335112244   0.07996360398622403    
  275.14558   -16.205096   11.990539693933835   2.700813379678704    0.3690736525453455    0.04482271102794047    
  275.5934    -9.6672018   6.023783340586315    2.6546455276613847   0.3975004190109051    0.11850368317464224    
  275.76504   -27.464293   5.777604788771811    2.7111095783441685   0.31853554235304277   0.06085027237032191    
  275.94906   -12.429644   20.26572189342554    2.699607278305731    0.33490403758538684   0.021450008929046666   
  275.9499    -23.823265   6.0104934652707644   2.685137756699183    0.3290345312381833    0.0752034838144258     
  276.19501   -13.21804    6.499467336504582    2.6992887921674487   0.33420839235227384   0.06665602251521603    
  276.46009   -12.132881   6.268497193389507    2.6399074746035462   0.44404973103907674   0.13747990159131251    
  277.02838   -11.591894   8.264193576639654    2.624196526497547    0.4200474854190535    0.10195808376673852    
  277.28473   -12.980015   21.719798216916885   2.4536345483932664   0.46323241928225384   0.06316623419293477    
  278.23037   -10.205633   22.252446625392025   2.7058921535566443   0.30492145683607064   0.01407279740024529    
  278.56969   -8.8350717   13.412166427186627   2.697771451912125    0.38372736700395904   0.04375095950182506    
  278.81036   -9.9072064   8.991156606951458    2.5830300733119587   0.46155418958685956   0.11581259524845255    
  279.1681    6.900636     15.23940486030628    2.1138459142558412   0.716576696678318     0.2287625335942274     
  279.7592    -7.7002316   11.833750203574693   2.434179309809663    0.49701951997126337   0.13112878537704675    
  279.87015   -4.3477755   10.262300315052402   2.4162725226689585   0.5084322395470777    0.15986998109937137    
  280.28398   -1.9022821   10.456128247024376   2.504576157141347    0.4739022401320568    0.12340374892097608    
  280.59624   -0.64994495  13.975473476761056   2.2828979573286805   0.6136629765394696    0.1721936780142367     
  280.90261   -3.9338807   10.473747020764726   2.494329459853191    0.42900158232321706   0.1092897212512371     
  281.29283   6.558393     14.866942023837607   2.112243225466711    0.7414349864770704    0.23506739637062904    
  281.43225   -0.094083994 7.664300234759121    2.5201369399055196   0.5105107624447599    0.1708209993963312     
  281.61405   -3.0885794   8.158498533983106    2.6296353813370636   0.40740994256898483   0.09775021267781035    
  281.97468   6.7837772    11.356126373882452   2.2181541152985846   0.7086779919546826    0.23746706633969866    
  282.26756   5.7925168    29.67971692602959    1.6479082730922443   1.2309655010141916    0.24065968903229099    
  282.29167   -0.99901091  7.043933177858633    2.6368886701540553   0.3893418130338773    0.10386312407800588    
  282.91848   1.285108     34.36739266925439    1.8889588315465395   0.9347734363429915    0.15531063088350242    
  283.45064   6.4159389    16.50842705333092    2.0509010302041535   0.7446672779750251    0.23911145911520518    
  283.83359   4.0117685    11.045269358777077   2.5113038175954645   0.4989560610916327    0.11984187249526648    
  283.98523   -0.33658568  9.078961257931159    2.5256575602151177   0.4736899070738539    0.13557647667871348    
  284.007     1.2692257    44.009187762386574   2.4973507985431618   0.5001055262615577    0.031169847090080197   
  284.40517   -0.72208928  11.991290560712114   2.542146786225752    0.4678713094134512    0.09759914945440094    
  284.57526   -1.2648204   7.929366545126646    2.4882320789122203   0.5333327601904381    0.18185487378469212    
  284.58448   1.6469897    14.60430965579525    2.3624424802764064   0.6045499995532984    0.13680629545486234    
  284.64053   3.7048426    17.734550079253747   2.1777399308194574   0.6723537582086769    0.17140275265439006    
  286.69903   2.4993447    28.745018616702797   1.8365828130976698   0.765611305418844     0.18338287943991943    
  287.53684   2.8433762    33.90640957945996    1.5285143300837207   1.1498713823367883    0.3187001963189439     
