#ID RA DEC Maj EMaj Flux EFlux
389 104.81931 9.8070308 2.91992183779 0.552787841797 145.851703946 0.6543871011
253 105.03093 12.072117 0.422399647517 0.106701002434 7.42889861461 2.65122870541
386 106.07393 9.5775119 0.851300867894 0.467189898568 12.2147131212 1.85410796319
234 106.62693 -23.235175 0.324558883056 0.0786071498192 5.22099687821 2.69708702987
227 107.89461 -20.75775 0.261153530917 0.0435969519942 4.08374510212 2.66813206787
235 109.29085 -25.111172 0.247776185629 0.0347803970034 4.16679539974 2.64181842738
385 110.49659 -18.845409 0.253878811521 0.0484123385664 3.40361537003 2.65673418466
381 114.99085 -36.446143 0.297865495433 0.0622685193007 5.03966371895 2.69998121567
382 116.83897 -19.314178 0.274260898809 0.0316154844417 6.65193707936 2.6864572453
383 117.87617 -38.90104 0.243281625705 0.0325226830695 4.63340963148 2.64795784051
377 118.14421 -26.419824 0.304593874664 0.0649540791345 5.24784011966 2.69900766713
378 122.38226 -39.116699 0.265014672619 0.0281338092902 7.10535668392 2.6776178967
380 125.14074 -47.629425 0.287063811362 0.0441005553114 6.23283454295 2.69708571749
224 125.17033 -42.939552 0.29938044591 0.0189225182173 17.119258083 2.69875879458
376 125.36844 -30.207022 0.244476205178 0.0249823858453 6.154967596 2.65218355925
379 125.46581 -43.29462 0.371843142761 0.0221452815778 24.4683670025 2.70389421999
372 125.57658 -43.039582 0.216706056434 0.0134736082017 6.16891878413 2.54119943563
212 125.64585 -42.740359 0.435166570655 0.0276918182819 26.9051021044 2.690881459
373 125.92225 -43.234168 0.380581656334 0.0292274768342 15.1191008749 2.82531568035
371 125.92703 -43.029491 0.338212701434 0.0321058501132 6.20538065844 3.3068692364
200 126.03046 -43.084468 0.302310140585 0.0119053280176 24.7621821772 2.70884696926
201 127.91284 -45.972063 0.458805937469 0.149823900676 6.36328036063 2.61408344734
368 128.42872 -45.69462 1.00558232563 0.197436528309 39.8496923553 1.69753150686
188 128.71069 -45.881328 0.550387837725 0.326948502154 2.94619885026 2.73654298467
186 128.8429 -45.376486 0.248031775682 0.040508592063 3.03296025955 2.65268125768
366 128.93146 -45.705734 3.53897364066 0.347151898834 330.313828836 0.564487209671
420 129.27228 -43.154128 0.614327819848 0.143953374367 18.8219604529 2.21206480969
364 129.70101 -43.264051 0.279373942751 0.092470095098 2.01425920062 2.72395110479
178 129.92501 -46.064767 0.770929442065 0.163864994486 27.5934861137 1.97501577978
177 129.9552 -42.63 0.752550437484 0.167754036603 18.6660691547 2.14752322975
180 130.0539 -45.289695 0.429993669583 0.167874643242 4.50885820316 2.67493501954
176 130.12449 -43.424593 0.59480027306 0.172970892093 12.0093785876 2.34745520376
362 130.94128 -42.749622 0.485175122632 0.132027280029 7.11068416256 2.64792666505
361 131.023 -43.122357 0.78813822787 0.231679440664 22.3049539947 1.88392920755
167 134.84723 -47.506248 0.324568113937 0.0317855911019 10.0702557302 2.75000579555
175 134.88371 -43.774236 0.29954865076 0.0497070026623 5.71810494137 2.70766352272
360 134.97534 -47.349254 1.98543685223 0.252903712163 154.173254555 0.888334846703
164 135.62423 -48.717759 0.377381824301 0.0788494049991 8.08838855643 2.66420636102
152 136.27751 -57.626299 0.359931308602 0.0750855548889 7.73950773247 2.67034595512
154 137.05257 -53.351588 0.36357046087 0.0760452272872 7.3953810931 2.68129138228
356 137.73653 -56.636293 0.337851985153 0.0456212596201 10.0725306463 2.69499960096
359 137.83139 -45.089858 0.289393991678 0.0634627771068 4.33365631041 2.69811946806
136 139.39107 -54.524855 0.498514935224 0.186664342563 6.92912289105 2.52027618086
358 139.39875 -54.922858 0.347160492421 0.0388922091176 11.1891892496 2.72049376036
143 139.94221 -53.681617 0.286152764722 0.0304007793938 8.96718307046 2.69679049324
162 140.69764 -40.034179 0.294466528812 0.061359393862 4.6753226928 2.70038192798
346 141.13861 -52.025596 0.345561034018 0.0571225826928 8.27165082786 2.69747888505
140 141.89938 -47.136713 0.325166265117 0.072821561935 5.76253590627 2.69415613021
350 142.22914 -50.480293 0.432928603098 0.124932510505 7.73613264826 2.58706929292
355 143.23064 -49.942722 0.310442581282 0.067758942779 5.19530270103 2.70108067098
353 144.68176 -59.307162 0.334578593339 0.0707420855919 6.78981212555 2.68132383637
340 145.19143 -57.421919 0.343675013937 0.0667377571338 7.9553833341 2.66868599751
344 145.65348 -58.543165 0.438645819765 0.131626029569 8.00257266977 2.5573216296
419 146.14944 -54.315212 0.34089757344 0.049191836513 10.4345703192 2.67370105031
341 148.16074 -53.24468 0.364750967351 0.0994301697272 6.14131757618 2.66034195071
342 148.50843 -45.627873 0.265170086555 0.0411561345987 5.17356038023 2.68457326759
118 149.88275 -56.928995 0.395960674606 0.0705896670547 11.629160752 2.60365325685
352 151.67785 -57.211676 0.49855298284 0.0503223066431 27.8933951831 2.48644864725
122 151.88615 -55.99313 0.674288528101 0.194255213561 17.690366812 2.09992281147
351 152.58619 -57.310906 0.609613809092 0.0915159413486 32.3439416964 2.13339897619
335 153.16164 -65.001504 0.366171805482 0.0358820251166 17.7714045485 2.65029183
129 154.39433 -57.77283 1.17793178977 0.125084723266 90.4499560956 1.50585346165
334 154.52669 -58.999234 0.492531442273 0.0395918643046 34.9161310903 2.48916100179
348 154.80105 -58.064972 0.367566339303 0.0249665530798 22.7069799327 2.68381092645
105 156.03823 -57.800211 0.248458011968 0.0114663843147 11.3062563053 2.64470186417
337 156.26054 -57.814879 0.589936851774 0.0425121015878 63.5589180972 2.17848572514
339 158.11896 -58.16911 0.460778142034 0.0681414949005 19.2113496437 2.47862533762
128 158.19668 -59.318311 0.318787892392 0.0323132137978 11.5000274697 2.70389072939
349 158.48761 -59.8182 0.317370084194 0.0678910664156 6.17463145188 2.68602931385
112 159.36753 -58.662818 0.338269210615 0.0354994164846 14.2254962277 2.67402038497
120 160.31868 -59.938126 0.41546078008 0.0826633395982 10.4936424769 2.60882400418
343 160.74466 -59.670504 0.887988159056 0.052465342604 80.4354074056 1.97865885709
338 160.78224 -56.441321 0.421802516696 0.0920771328818 9.67449145836 2.6062223114
85 160.92985 -58.898944 1.02163092057 0.222433215993 40.3063911079 1.60595971848
333 161.04973 -52.018308 0.371167448172 0.0822386285162 7.68081679426 2.65991784756
77 161.06306 -59.639442 0.363616688217 0.0200514260684 24.9799447404 2.71183263847
430 161.37238 -60.077211 0.522054545336 0.0220720036333 92.9189825948 2.27521360266
325 161.77285 -59.798509 0.677899876116 0.0649866372125 35.5641200351 2.28514803687
330 161.84552 -60.017059 0.220242904045 0.0158169016413 4.55319065281 2.57822529093
67 162.09821 -62.347889 0.507972523439 0.144241400294 11.6225826515 2.40198856609
327 162.43384 -59.319267 0.430521443468 0.104246874227 7.96710069543 2.63958542155
69 164.18306 -60.120363 0.40625841916 0.0588507995392 14.7758580866 2.59585550348
441 164.37443 -55.018036 0.433110156601 0.114883251245 9.15457470132 2.55018410845
321 164.76302 -61.192453 0.431854211988 0.0262717935228 39.6648997835 2.55336738035
29 164.80362 -65.529016 0.50341857276 0.150078711545 10.0571060689 2.45628253996
44 165.23789 -64.599824 0.517917359062 0.169035255413 9.40569110843 2.44173991861
43 165.41124 -60.28244 0.353752546725 0.0424475571516 12.6370411611 2.67983046569
322 165.61654 -60.830265 0.188152151932 0.00412488682241 11.2021068834 2.40019168543
57 165.82621 -60.968775 0.375603270432 0.0135613352476 41.8403213806 2.6951567323
319 165.84057 -60.964677 0.208857270644 0.0106825001711 4.76768555943 2.5916920026
320 166.45194 -61.767941 0.642230210954 0.173137444315 13.9284392556 2.28331042039
27 167.49396 -57.335388 0.435835077389 0.0828770628606 12.5558701158 2.55960369167
