#ID RA DEC Maj EMaj Flux EFlux
192 139.39107 -54.524855 0.498514935224 0.186664342563 6.92912289105 2.52027618086
185 139.39875 -54.922858 0.347160492421 0.0388922091176 11.1891892496 2.72049376036
187 139.94221 -53.681617 0.286152764722 0.0304007793938 8.96718307046 2.69679049324
184 140.69764 -40.034179 0.294466528812 0.061359393862 4.6753226928 2.70038192798
182 141.13861 -52.025596 0.345561034018 0.0571225826928 8.27165082786 2.69747888505
365 141.89938 -47.136713 0.325166265117 0.072821561935 5.76253590627 2.69415613021
367 142.22914 -50.480293 0.432928603098 0.124932510505 7.73613264826 2.58706929292
181 143.23064 -49.942722 0.310442581282 0.067758942779 5.19530270103 2.70108067098
183 144.68176 -59.307162 0.334578593339 0.0707420855919 6.78981212555 2.68132383637
363 145.19143 -57.421919 0.343675013937 0.0667377571338 7.9553833341 2.66868599751
179 145.65348 -58.543165 0.438645819765 0.131626029569 8.00257266977 2.5573216296
168 146.14944 -54.315212 0.34089757344 0.049191836513 10.4345703192 2.67370105031
173 148.16074 -53.24468 0.364750967351 0.0994301697272 6.14131757618 2.66034195071
170 148.50843 -45.627873 0.265170086555 0.0411561345987 5.17356038023 2.68457326759
171 149.88275 -56.928995 0.395960674606 0.0705896670547 11.629160752 2.60365325685
169 151.67785 -57.211676 0.49855298284 0.0503223066431 27.8933951831 2.48644864725
172 151.88615 -55.99313 0.674288528101 0.194255213561 17.690366812 2.09992281147
166 152.58619 -57.310906 0.609613809092 0.0915159413486 32.3439416964 2.13339897619
165 153.16164 -65.001504 0.366171805482 0.0358820251166 17.7714045485 2.65029183
161 154.39433 -57.77283 1.17793178977 0.125084723266 90.4499560956 1.50585346165
163 154.52669 -58.999234 0.492531442273 0.0395918643046 34.9161310903 2.48916100179
160 154.80105 -58.064972 0.367566339303 0.0249665530798 22.7069799327 2.68381092645
157 156.03823 -57.800211 0.248458011968 0.0114663843147 11.3062563053 2.64470186417
155 156.26054 -57.814879 0.589936851774 0.0425121015878 63.5589180972 2.17848572514
156 158.11896 -58.16911 0.460778142034 0.0681414949005 19.2113496437 2.47862533762
153 158.19668 -59.318311 0.318787892392 0.0323132137978 11.5000274697 2.70389072939
148 158.48761 -59.8182 0.317370084194 0.0678910664156 6.17463145188 2.68602931385
147 159.36753 -58.662818 0.338269210615 0.0354994164846 14.2254962277 2.67402038497
151 160.31868 -59.938126 0.41546078008 0.0826633395982 10.4936424769 2.60882400418
150 160.74466 -59.670504 0.887988159056 0.052465342604 80.4354074056 1.97865885709
149 160.78224 -56.441321 0.421802516696 0.0920771328818 9.67449145836 2.6062223114
146 160.92985 -58.898944 1.02163092057 0.222433215993 40.3063911079 1.60595971848
145 161.04973 -52.018308 0.371167448172 0.0822386285162 7.68081679426 2.65991784756
144 161.06306 -59.639442 0.363616688217 0.0200514260684 24.9799447404 2.71183263847
142 161.37238 -60.077211 0.522054545336 0.0220720036333 92.9189825948 2.27521360266
138 161.77285 -59.798509 0.677899876116 0.0649866372125 35.5641200351 2.28514803687
139 161.84552 -60.017059 0.220242904045 0.0158169016413 4.55319065281 2.57822529093
137 162.09821 -62.347889 0.507972523439 0.144241400294 11.6225826515 2.40198856609
141 162.43384 -59.319267 0.430521443468 0.104246874227 7.96710069543 2.63958542155
134 164.18306 -60.120363 0.40625841916 0.0588507995392 14.7758580866 2.59585550348
135 164.37443 -55.018036 0.433110156601 0.114883251245 9.15457470132 2.55018410845
133 164.76302 -61.192453 0.431854211988 0.0262717935228 39.6648997835 2.55336738035
131 164.80362 -65.529016 0.50341857276 0.150078711545 10.0571060689 2.45628253996
132 165.23789 -64.599824 0.517917359062 0.169035255413 9.40569110843 2.44173991861
130 165.41124 -60.28244 0.353752546725 0.0424475571516 12.6370411611 2.67983046569
127 165.61654 -60.830265 0.188152151932 0.00412488682241 11.2021068834 2.40019168543
126 165.82621 -60.968775 0.375603270432 0.0135613352476 41.8403213806 2.6951567323
116 165.84057 -60.964677 0.208857270644 0.0106825001711 4.76768555943 2.5916920026
119 166.45194 -61.767941 0.642230210954 0.173137444315 13.9284392556 2.28331042039
125 167.49396 -57.335388 0.435835077389 0.0828770628606 12.5558701158 2.55960369167
121 168.02785 -61.257625 0.540043175471 0.0604673276212 33.0018388251 2.33363385497
114 168.03551 -59.858625 0.609576858897 0.135703787506 16.6249470283 2.31277724767
117 168.06319 -60.684626 0.338458778071 0.0133889507871 35.4609445288 2.68732834574
113 168.1127 -66.569896 0.536132875555 0.194177747914 7.73627683389 2.47281507381
115 168.83228 -61.287743 0.333423534548 0.0120946100439 39.8431940747 2.67814108249
109 169.81423 -61.44718 0.550224034726 0.0599727451866 34.4211360484 2.32448952502
110 171.13711 -59.287692 0.297981709372 0.0144601214179 23.2299175857 2.69618490695
111 171.34896 -56.071917 0.437618788163 0.102930255006 10.5920638012 2.53951126264
100 172.17727 -62.741195 0.518717195534 0.0808406501272 19.347831093 2.45028060681
106 172.35537 -68.560909 0.465273194667 0.134110674925 9.94657846027 2.47154250291
347 173.80964 -60.94673 0.367049564978 0.0981285774066 5.84936783904 2.67997061433
336 173.85529 -61.893796 0.803891675 0.219482382348 22.4130096917 1.93464703489
108 174.65427 -56.301757 0.377852697894 0.0653174897513 10.9807843696 2.62750008833
107 174.68505 -68.230774 0.360490272879 0.022152908002 28.6955167283 2.64072184897
99 174.88829 -63.49789 0.44285686052 0.0297220723613 43.6395959713 2.44284073192
103 175.84308 -62.519783 0.349691900041 0.027068300595 19.7204213747 2.67584955241
96 177.43728 -62.252477 0.448012378233 0.152102222032 7.74977591274 2.51636519166
104 177.67491 -62.717613 0.413520487821 0.107145002288 7.83430782149 2.61863147512
102 178.48663 -54.929864 0.398886451396 0.118005156988 5.99996207962 2.65869575194
94 178.6889 -69.721245 0.375499305351 0.0562094376829 10.2862682075 2.69414396883
101 178.91805 -63.204021 0.29288511557 0.0531683772111 5.15071902761 2.70106581612
97 179.58572 -62.61716 0.362179954548 0.0218216974835 28.7644161889 2.64823560756
98 180.29535 -65.591235 0.433030150359 0.136709792981 7.64445151884 2.5535718494
82 180.6642 -63.245 0.575051926262 0.185709611005 11.2200953636 2.34081365154
332 183.03838 -62.75243 0.733031475314 0.0391773320052 88.3880867914 2.11776147766
95 183.69688 -62.982722 0.441194796354 0.0253039685881 42.1812552262 2.55501120537
433 184.35617 -64.2212 0.432095069536 0.112377749622 9.41352074329 2.54648394747
91 184.56158 -62.414279 0.379927005681 0.0635093043211 10.9507706818 2.64091313151
87 185.58892 -64.133669 0.457664280041 0.0827438935365 15.4414115944 2.48765938597
93 185.77347 -62.728793 0.406089506637 0.0620528190313 13.7299372174 2.6039284325
81 186.25809 -66.846819 0.402964074367 0.072597461463 12.3884091744 2.57509952079
90 187.67132 -63.09209 0.464969466045 0.10362147543 13.5370277325 2.44233778048
86 189.59751 -63.819701 0.484597814874 0.108211402543 11.9262817186 2.51360187172
92 191.52825 -62.158674 0.348749773895 0.038661082789 15.1030013641 2.64902347339
89 192.13701 -63.632705 0.510029749699 0.126403660184 13.2936982962 2.4038703696
88 192.37015 -62.850608 0.492160052523 0.11822885073 12.4020216185 2.4598450096
83 193.26369 -61.01889 0.452390016231 0.123485818691 8.2953400564 2.58241813863
84 194.07054 -63.625312 0.494674652935 0.0841942105387 17.8256207277 2.45019238582
432 195.64923 -63.393057 0.86650516111 0.241270316763 21.8412274142 1.90970799719
431 196.47348 -62.750497 0.344365120931 0.0155026692013 32.2785120985 2.6838375476
80 197.8337 -62.679194 0.340815149501 0.0171313697032 28.4953629344 2.68458864853
75 197.94057 -63.093815 0.385444689672 0.0608438894366 11.4337854973 2.64811571556
76 198.55706 -62.71182 0.537688689947 0.0338573955049 60.9276898335 2.30542143607
79 198.60934 -61.214807 0.481826006983 0.0967178186924 16.3523653068 2.39321668963
323 198.88696 -59.653312 0.449904116311 0.0960136298442 10.9300278734 2.5710945994
329 201.20645 -57.658951 0.372380531206 0.0417713562064 15.5330324511 2.65304153367
59 201.58048 -61.418429 0.298994252443 0.0079656048358 37.5745389195 2.70264845366
74 203.24382 -66.801006 0.398006167063 0.0486595090499 15.7912901879 2.63121085923
73 203.96179 -57.806945 0.391472184141 0.114018485774 6.43550089661 2.63805377947
72 205.07105 -61.736408 0.379037192718 0.0580753813007 11.1879228904 2.66093866368
71 205.50981 -59.912783 0.558562822596 0.136084875262 8.94675842737 2.57530490617
50 205.55508 -62.369879 0.40872760464 0.0327318799099 30.4190365528 2.53095838652
66 205.97538 -61.279792 0.391032319104 0.107269504188 7.10922280014 2.62468234114
65 206.22559 -60.644172 0.317397658645 0.0333184059712 11.773682208 2.69565594471
63 206.29567 -66.230459 0.415984060799 0.104567601911 7.17496213976 2.65991289431
64 206.75033 -60.439795 0.295035713506 0.0013691407791 193.201130877 2.7071960227
68 206.76285 -62.850783 0.393334626039 0.0345293797661 21.3830711809 2.63872926375
62 206.77127 -60.338883 0.0992662000259 0.00138771599267 1.53085858018 1.56546092833
326 207.33306 -59.427237 0.909949961406 0.195101144549 35.5343110839 1.74147626857
328 207.6048 -62.111296 0.390022167858 0.0198895417233 36.7540512625 2.63791219958
428 207.96537 -60.182965 0.375582271994 0.076497983557 8.4267433878 2.65882154621
60 208.21635 -61.506224 0.515372361358 0.10018130666 17.5745007912 2.38166448444
429 208.44493 -59.572982 0.365268131052 0.0416677599808 15.6554909874 2.64012828324
61 209.96361 -62.225727 0.481062658982 0.0249121712121 58.0264949755 2.45292103647
58 210.37871 -63.931219 0.929977552054 0.224815545899 34.5808593245 1.65763500911
55 210.75498 -61.288557 0.719408006243 0.0831940818204 41.1257781824 2.1238261233
26 211.5078 -57.0552 0.394306076307 0.110889018068 6.36336659125 2.65420936976
54 211.59579 -62.068046 0.478921075188 0.0371730906736 37.0942736374 2.47657512347
41 212.14411 -61.522765 0.489744267433 0.035077861326 44.2020860819 2.42344811914
35 212.51938 -56.784228 0.360492083314 0.0750911668628 6.9555193458 2.69519101002
33 213.14455 -61.73097 0.535906118389 0.0270071612248 70.8646950565 2.35584820602
42 213.23323 -61.221739 0.531876090818 0.0958658788639 17.4590742402 2.42605282496
45 213.94533 -65.990394 0.423767340492 0.0632246908117 13.1438645063 2.63303939394
36 214.79568 -60.962221 0.608133324964 0.0567137361153 42.1245140404 2.28453559635
28 215.27087 -64.292111 0.420753848393 0.0723387347557 14.4547759851 2.53125053051
47 215.45232 -59.97674 0.294736773531 0.0223392963318 13.1960410307 2.69984333951
38 215.50024 -61.459041 0.499664756415 0.133076995217 11.3616187449 2.45174046887
30 215.62501 -56.03599 0.301275167459 0.0179585044149 18.2755363955 2.69926438156
34 216.21713 -60.51203 0.380242567814 0.0802133662098 9.77589700459 2.59295364863
37 217.52222 -60.502887 0.771937714894 0.165630769344 26.9676972042 1.98392745042
56 219.11623 -60.561728 0.451029263527 0.0516551209059 21.9171920318 2.54039485839
11 220.28278 -56.318149 0.367064252565 0.0762164690536 8.06469286751 2.66162304503
51 220.34834 -62.663029 0.429932945585 0.0210666655679 46.9699520611 2.57411487217
423 220.4056 -60.048535 0.193499023344 0.00956427181299 5.4019243358 2.42937147005
423 220.4056 -60.048535 0.193499023344 0.00956427181299 5.4019243358 2.42937147005
